review_id,place_id,place_name,region,rating,sentiment,text_clean,author_hash,text,time_description,review_date,lat,lng,topic,sentiment_score
7a4e45b5be8786340336b5e6877fa058,ChIJjTbcRKeRwCwR1j8IShCtNUU,The Lost Arc,Darwin_Palmerston,4,positive,chicken schnitzel is excellent chicken is moist and fresh porthouse was a bit disappointed as the order for medium rare was served as medium to well done plus there was a kitchen sponge wire mesh in the mushroom gravy that did not end well pork belly needs to be cooked a little bit more as it was a bit rubbery,18501878d0ce,Chicken schnitzel is excellent. Chicken is moist and fresh. Porthouse was a bit disappointed as the order for medium rare was served as medium to well done. Plus there was a kitchen sponge wire mesh in the mushroom gravy that did not end well. Pork belly needs to be cooked a little bit more as it was a bit rubbery.,a year ago,18-04-2024,-12.4608682,130.8372884,outliers,0.7269
8c68abb6f64b677d2c785ff997c5bad1,ChIJQQxslJGRwCwRQ9fuhdJCeyY,Lola's Pergola Darwin,Darwin_Palmerston,5,positive,i visited lola s pergola last month with a group of friends for a casual mid week dinner the restaurant is located on the west side of cullen bay right next to the docking area it was a fairly busy evening with most of the tables occupied i had the barramundi fish and chips and a beer the fish was delicious with a mild buttery flavor and a flaky texture the dish came with a side salad and a couple of complimentary sauces the portion was big enough to be filling overall i can definitely recommend the fish and chips the pizzas also looked good though i didn t try them as for drinks i noticed a wide variety of beers including some locally brewed ones so if you enjoy trying local treats it s a good place to come food and drink orders are placed at the bar but brought to your table we were told there would be about an hour s wait for the food but it arrived in around 40 minutes the staff was friendly and professional lola s pergola has a laid back atmosphere enhanced by some quirky luna park themed decorations the boats docked nearby and the view of the bay add a nice ocean vibe to the setting food and drink prices were average though they also offered some 10 specials,a5d0a6ab5451,"I visited Lola’s Pergola last month with a group of friends for a casual mid-week dinner. The restaurant is located on the west side of Cullen Bay, right next to the docking area. It was a fairly busy evening, with most of the tables occupied.
I had the Barramundi fish and chips and a beer. The fish was delicious with a mild, buttery flavor and a flaky texture. The dish came with a side salad and a couple of complimentary sauces. The portion was big enough to be filling. Overall, I can definitely recommend the fish and chips. The pizzas also looked good, though I didn’t try them.
As for drinks, I noticed a wide variety of beers, including some locally brewed ones — so if you enjoy trying local treats, it’s a good place to come.
Food and drink orders are placed at the bar but brought to your table. We were told there would be about an hour's wait for the food, but it arrived in around 40 minutes. The staff was friendly and professional.
Lola’s Pergola has a laid-back atmosphere, enhanced by some quirky, luna park-themed decorations. The boats docked nearby and the view of the bay add a nice ocean vibe to the setting.
Food and drink prices were average, though they also offered some 10$ specials.",2 months ago,01-08-2025,-12.4505681,130.8230799,outliers,0.966
c15daf3a7fd4053299b4bc9fde3940dd,ChIJQQxslJGRwCwRQ9fuhdJCeyY,Lola's Pergola Darwin,Darwin_Palmerston,5,positive,great place on the wharf area excellent food n a relaxed atmosphere we had a couple pizzas and sides with a glass of wine for dinner staff were friendly and parking easy watching the sun go down on the marina was great plenty of fans around too since most of the venue is outside but under cover i did see an indoor area but everyone was sitting outside when i visited,4b6180d69980,"Great place on the wharf area. Excellent food 🥘 n a relaxed atmosphere. We had a couple pizzas and sides with a glass of wine for dinner. Staff were friendly and parking easy. Watching the sun go down on the marina was great! Plenty of fans around too, since most of the venue is “outside” but under cover. I did see an indoor area but everyone was sitting outside when I visited.",2 months ago,02-08-2025,-12.4505681,130.8230799,outliers,0.891
4cd91e054ba2e5096e44c5c5da6688f5,ChIJQQxslJGRwCwRQ9fuhdJCeyY,Lola's Pergola Darwin,Darwin_Palmerston,4,positive,lovely open bar on the water at cullen bay had the fish and chips lots of comfy lounge seating plus high tables with stools lovely staff and good food,6c7cb19416b7,Lovely open bar on the water at Cullen Bay.  Had the fish and chips. Lots of comfy lounge seating plus high tables with stools.  Lovely staff and good food.,4 months ago,26-05-2025,-12.4505681,130.8230799,great bar and cocktails,0.8885
6c606dd85a241d6c46caa49d364a97d3,ChIJQQxslJGRwCwRQ9fuhdJCeyY,Lola's Pergola Darwin,Darwin_Palmerston,5,positive,really good vibes here the pizza is delicious especially vegetarian and margherita the staff are super friendly and it is nice to sit by the water the cocktails are also delicious plenty of vegetarian options available,26b5fd34db91,Really good vibes here. The pizza is delicious. Especially vegetarian and Margherita. The staff are super friendly and it is nice to sit by the water. The cocktails are also delicious. Plenty of vegetarian options available🤗,2 months ago,08-07-2025,-12.4505681,130.8230799,pizza pizzas toppings the,0.9661
bfd7d3abc7e67522a475ed53f7261507,ChIJQQxslJGRwCwRQ9fuhdJCeyY,Lola's Pergola Darwin,Darwin_Palmerston,1,negative,ordered fish chips and salad the barramundi 2 strips was tasty string fries were cold and the salad consisted of lettuce won t recommend you can find better value elsewhere,afdbde3c56e5,"Ordered fish, chips and salad. The barramundi (2 strips) was tasty, string fries were cold and the salad consisted of lettuce. Won't recommend. You can find better value elsewhere.",3 weeks ago,09-09-2025,-12.4505681,130.8230799,burger chips burgers patty,0.8885
1433b1804a625d7cab9425371a188ea6,ChIJg2EAzJuRwCwR3YoJTvGNztc,Bustard Town,Darwin_Palmerston,5,positive,what a hidden gem we came here for my partners work do over christmas and it was incredible great music and vibes and delicious food and cocktails we recently found out they have a bakery out the front too that make their own classic french croissants and pastries they are phenomenal you won t find anywhere else in darwin like this,bc17292d0901,"What a hidden gem! We came here for my partners work do over christmas and it was incredible. Great music and vibes, and delicious food and cocktails! We recently found out they have a bakery out the front too that make their own classic french croissants and pastries! They are phenomenal! You won't find anywhere else in Darwin like this!!",5 months ago,23-04-2025,-12.4634595,130.8408457,darwin food subway in,0.9325
ca21f702152dcfdba2043f60537bc82a,ChIJg2EAzJuRwCwR3YoJTvGNztc,Bustard Town,Darwin_Palmerston,5,positive,outstanding pizza and nice music staff were great friendly and keeping watch on noisy tables overall a very pleasant place,9b1e8a94fcdb,"Outstanding pizza and nice music. Staff were great, friendly and keeping watch on noisy tables. Overall a very pleasant place",a week ago,21-09-2025,-12.4634595,130.8408457,pizza pizzas toppings the,0.9516
8526b6b4cb0cb26c693372e03e631bf6,ChIJg2EAzJuRwCwR3YoJTvGNztc,Bustard Town,Darwin_Palmerston,5,positive,brilliant spot for a quick bite or dinner the wood fired pizza was pretty tasty and chill vibes to boot probably dont need a reservation but defitenly check the timings,30d6db3b1b8d,"Brilliant spot for a quick bite or dinner. The wood fired pizza was pretty tasty and chill vibes to boot. Probably dont need a reservation,  but defitenly check the timings.",2 months ago,30-07-2025,-12.4634595,130.8408457,pizza pizzas toppings the,0.296
d30e9e7cb943782249fc5dc06316dee9,ChIJg2EAzJuRwCwR3YoJTvGNztc,Bustard Town,Darwin_Palmerston,5,positive,amazing service not many beers on tap but good selection incredible atmosphere so many plants love it recommend and will be back had the caprociosa pizza and a pint of pirate life,7705328a7935,"Amazing service, not many beers on tap but good selection! Incredible atmosphere, so many plants! Love it, recommend and will be back!! Had the Caprociosa pizza and a pint of pirate life 👌🏻👌🏻",4 months ago,21-05-2025,-12.4634595,130.8408457,great bar and cocktails,0.9493
fd0ffc7c7844add284f2d3e2d13fd686,ChIJg2EAzJuRwCwR3YoJTvGNztc,Bustard Town,Darwin_Palmerston,5,positive,i love this place went here recently for a girls night out and we all fell in love with the relaxed outdoor garden vibe as soon as we walked in then the food came out and we were even more impressed we shared 4 pizzas between six of us and every single one was amazing hard to pick a favourite drinks and service was spot on too i ll definitely be back next time for a date night with my hubby,9f655f20cbc6,"I love this place! Went here recently for a girls night out and we all fell in love with the relaxed outdoor garden vibe as soon as we walked in. Then the food came out and we were even more impressed! We shared 4 pizzas between six of us and every single one was amazing. Hard to pick a favourite! Drinks and service was spot on too!  I’ll definitely be back, next time for a date night with my hubby!",a month ago,27-08-2025,-12.4634595,130.8408457,pizza pizzas toppings the,0.9743
ed55ee047e5d8babcc429c98b93b8bab,ChIJX56U316RwCwR4kjVnbbfxRk,The Boardroom,Darwin_Palmerston,5,positive,amazing place for a private function food was exceptional and the service even better the team were great with their communication and everything was delivered on the night without any fuss i would definitely book this venue again especially for a smaller crowd as the space is well suited for 20 30 people with several places to sit inside and outside fantastic,f46e7be603cc,"Amazing place for a private function. Food was exceptional and the service even better. The team were great with their communication and everything was delivered on the night without any fuss. I would definitely book this venue again, especially for a smaller crowd as the space is well suited for 20-30 people with several places to sit inside and outside. Fantastic!",2 years ago,03-07-2023,-12.4501427,130.8227689,great bar and cocktails,0.9595
bf1ac262476bbe7bd1bca2922965f6e3,ChIJX56U316RwCwR4kjVnbbfxRk,The Boardroom,Darwin_Palmerston,5,positive,had a great time thanks for the hospitality,73cbe3427561,Had a great time. Thanks for the hospitality,2 years ago,03-07-2023,-12.4501427,130.8227689,outliers,0.7906
df8743f8a9a1687c3d720656ca556baf,ChIJX56U316RwCwR4kjVnbbfxRk,The Boardroom,Darwin_Palmerston,4,positive,suave and sophisticated nice venue,031515c9679a,Suave and sophisticated. Nice venue,4 years ago,05-02-2021,-12.4501427,130.8227689,great bar and cocktails,0.8555
42624a3bbb4808f70bed7f6fa45d2f42,ChIJGT0BXwCRwCwRPsftEAZw8n8,Sweethearts,Darwin_Palmerston,5,positive,we came here as a group of 5 and had such a great time tried a few cocktails and absolutely loved them the ambience was perfect cozy lighting lively vibe and even live music that made the night extra special definitely a place worth visiting if you re looking for good drinks and a great atmosphere,0edad6073cdb,"We came here as a group of 5 and had such a great time! Tried a few cocktails and absolutely loved them. The ambience was perfect 🤩 cozy lighting, lively vibe, and even live music that made the night extra special. Definitely a place worth visiting if you’re looking for good drinks and a great atmosphere!",2 weeks ago,17-09-2025,-12.4610582,130.837936,great bar and cocktails,0.9821
38376505bf56c2a273db665988c8f02e,ChIJGT0BXwCRwCwRPsftEAZw8n8,Sweethearts,Darwin_Palmerston,5,positive,was in darwin area for a week came here 3 times for dealing pianos such a great atmosphere crowd singing along dancing when the pianists have a groove with each other the crowd just can t help get involved hard to find good skilled live music these days,5f1de8ed839f,"Was in Darwin area for a week, came here 3 times for dealing pianos. Such a great atmosphere crowd singing along, dancing, when the pianists have a groove with each other the crowd just can't help get involved. Hard to find good skilled live music these days",3 months ago,06-07-2025,-12.4610582,130.837936,great bar and cocktails,0.8519
72de2edbe194679e8a39026e72581c9a,ChIJGT0BXwCRwCwRPsftEAZw8n8,Sweethearts,Darwin_Palmerston,5,positive,this is the best quiet place that i have been in darwin family friendly the staff is professional and multilingual clean and cosy the food is amazing the best crocodiles bite ever love the salt and pepper squids the have all the drinks that you can imagine quickly and professionally chefs love the piano bar experience 5 out of 5 start,9c2fe89305c2,"This is the best quiet place that i have been in Darwin, family-friendly ❤️ the staff is professional and multilingual, clean, and cosy. The food is amazing. The best crocodiles 🐊 bite 🫦 ever 😋 love the salt and pepper squids 🐙 the have all the drinks 🍸 that you can imagine 😋 quickly and professionally. Chefs 👨‍🍳 love the piano 🎹 bar experience, 5 out of 5 start ❤️",2 months ago,28-07-2025,-12.4610582,130.837936,outliers,0.9808
50667c05ad37717d61b062a7d20ca5d9,ChIJGT0BXwCRwCwRPsftEAZw8n8,Sweethearts,Darwin_Palmerston,5,positive,awesome spot to chill out with friends and or colleagues outdoor seating along the kerb side indoors has a great vibe live music each night sets this place apart from the rest good food great range of beverages make this place a very popular spot to kick on each day night,e7d8f4981c0f,"Awesome spot to chill out with friends and or colleagues. Outdoor seating along the Kerb side, indoors has a great vibe + live music each night sets this place apart from the rest.
Good food, great range of beverages make this place a very popular spot to kick on each day & night",9 months ago,16-12-2024,-12.4610582,130.837936,great bar and cocktails,0.9698
1bea969ce4ce67a14bc60ed4afa3533a,ChIJGT0BXwCRwCwRPsftEAZw8n8,Sweethearts,Darwin_Palmerston,4,positive,incredible venue the staff are absolutely amazing some of the most amazing people you will meet the music is incredible whether it is the dueling pianos the dj s or the live music on stage it s great unfortunately the music in flicks can get too loud which is a bit of a bummer because outside of that the vibes are great disappointing that they ve put the price of there drinks up too being cheaper then shags and monnies has always been a great selling point and they ve now lost that other then that is by far the best venue for a night out in darwin,58f1b19437dc,"Incredible venue, the staff are absolutely amazing, some of the most amazing people you will meet. The music is incredible, whether it is the dueling pianos, the DJ’s or the live music on stage it’s great. Unfortunately the music in flicks can get too loud, which is a bit of a bummer because outside of that the vibes are great. Disappointing that they’ve put the price of there drinks up too, being cheaper then shags and monnies has always been a great selling point and they’ve now lost that. Other then that is by far the best venue for a night out in Darwin!",a month ago,22-08-2025,-12.4610582,130.837936,outliers,0.953
e429d105507d5e863d4306d1e7a9a2df,ChIJ2UWYkwqRwCwRcI8iRQVLADQ,The Cinema Collective,Darwin_Palmerston,1,negative,hey guys leave this please the pink hair manager is not only rude but also irrational so my friends and i were here just for a couple of drinks we arrived at around 9 10pm and still feel hungry we noticed that the kitchen was closed so we went to the counter to buy some snack for drinks but the staff said no snacks here so we decided to get some snack outside to eat only some chips and cracker and then the lady came with a rude attitude to us you can not eat food from outside here it is our policy if my venue manger see it i am gonna be in trouble seriously your venue manager will come and blame you for this if yes i want to suggest him her to extend kitchen operation time please even though we could partially understood for that excuse but she said balabala about the policy which does not help for our hungry belly kitchen closed no snacks she was very rude and upsetting customers here there was only a few guests though but it looks crowded in other pub at the same time we are darwin local and we just wanted a good day to share and talk with our friends but with this pink hair policy manager in here i am pretty sure it is not a good idea she left us with do you understand that s it end of story how ridiculous i feel lucky that i am not working for her for sure she is not eligible for managing a pub ps i remember the pink hair manager said if you go to domino can you bring food and drink in okay i just wanna make it clear that domino does not close kitchen during their service time and also the pink hair must not know that domino also has 100 good food guarantee which means if you are not happy for the food you can get a refund do you understand that can you refund my drink for your arrogant customer service pink hair i am not sure it is a good idea for you as a manager to compare this pub to an international company which does not make sense to us it was just a paid day wednesday night not even on the weekend this stupid and arrogant attitude will not help for the business to last long btw the ginger beer was flat too focus on your service and quality otherwise potential guests will turn around and learn from the best pub to be better come on i am sure your venue manger wants to see more about profit and good comments rather than this type of drama,cdff9cf0ef72,"Hey guys leave this please the “pink hair manager” is not only rude but also irrational.
So my friends and I were here just for a couple of drinks, we arrived at around 9:10pm and still feel hungry, we noticed that the kitchen was closed so we went to the counter to buy some snack for drinks, but the staff said no snacks here.
So we decided to get some snack outside to eat.
Only some chips and cracker.
And then the lady came with a rude attitude to us “ you can not eat food from outside here, it is our policy, if my venue manger see it, I am gonna be in trouble” (seriously? Your venue manager will come and blame you for this? If yes, I want to suggest him/her to extend kitchen operation time please)
Even though we could partially understood for that excuse but she said balabala about the policy, which does not help for our hungry belly. Kitchen closed, no snacks.

She was very rude and upsetting customers here(there was only a few guests though,but it looks crowded in other pub at the same time) , we are Darwin local and we just wanted a good day to share and talk with our friends. But with this “pink hair policy” manager in here, I am pretty sure it is not a good idea. She left us with “ do you understand?” “ that’s it, end of story”

How ridiculous, I feel lucky that I am not working for her, for sure she is not eligible for managing a pub.

PS: I remember the “pink hair” manager said “ if you go to domino, can you bring food and drink in? “
Okay, I just wanna make it clear that domino does not close kitchen during their service time, and also the pink hair must not know that domino also has 100% good food guarantee, which means if you are not happy for the food, you can get a refund. Do you understand that, can you refund my drink for your arrogant customer service, pink hair?  I am not sure it is a good idea for you as a manager to compare this pub to an international company, which does not make sense to us.

It was just a paid day Wednesday night, not even on the weekend, this stupid and arrogant attitude will not help for the business to last long.

Btw: the ginger beer was flat too, focus on your service and quality, otherwise potential guests will turn around, and learn from the best pub, to be better, come on, I am sure your venue manger wants to see more about profit and good comments rather than this type of drama.",2 months ago,16-07-2025,-12.461163,130.838172,she order my me,0.9922
964ce90d393f79dbc34beefa9eef97ea,ChIJ2UWYkwqRwCwRcI8iRQVLADQ,The Cinema Collective,Darwin_Palmerston,5,positive,the food is amazing unfortunately for newcomers there isn t anything directing customers on how to order food furthermore the wait staff delivering food and drinks do freely give direction,3428efc3a121,"The food is amazing.  Unfortunately, for newcomers there isn't anything directing customers on how to order food.  Furthermore, the wait staff delivering food and drinks do freely give direction.",3 weeks ago,07-09-2025,-12.461163,130.838172,she order my me,0.6486
51b35c71a55cb029e742c692bad783ff,ChIJ2UWYkwqRwCwRcI8iRQVLADQ,The Cinema Collective,Darwin_Palmerston,4,positive,excellent bite to eat kangaroo loin soft and tender calamari very yummy good salad and duck spring rolls topped off a great meal,413a9da26653,Excellent bite to eat. Kangaroo Loin soft and tender. Calamari very yummy. Good salad and duck spring rolls topped off a great meal.,2 months ago,05-08-2025,-12.461163,130.838172,outliers,0.94
f19708b87269b0b6003a096bb8f0ff6a,ChIJ2UWYkwqRwCwRcI8iRQVLADQ,The Cinema Collective,Darwin_Palmerston,5,positive,great atmosphere and service was good great place for a drink with friends and the piano night was awesome only down side was the food was bad meat was dry and not flavourful we ordered the skewers satay chicken rump and pork belly none lived up to their explanation on the menu the cost was not proportionate to the meals very expensive was a little disappointed as i have wanted to come here for a while now,948ba33c65bc,"Great atmosphere and service was good! Great place for a drink with friends and the piano night was awesome! Only down side was the food was bad, meat was dry and not flavourful. We ordered the skewers (satay chicken, rump and pork belly) none lived up to their explanation on the menu. The cost was not proportionate to the meals, very expensive! Was a little disappointed as i have wanted to come here for a while now.",11 months ago,27-10-2024,-12.461163,130.838172,outliers,0.9184
b677814741b85d91e17e5a31413866ad,ChIJ2UWYkwqRwCwRcI8iRQVLADQ,The Cinema Collective,Darwin_Palmerston,5,positive,i came to see the place super nice vibe waiting so bad for the cinema didn t try the food cause i was in a hurry def coming back for a piano night staff super cool,fef23a2d83bc,"I came to see the place,
super nice vibe,
Waiting so bad for the cinema.
Didn't try the food cause I was in a hurry.
Def coming back for a piano night

Staff super cool.",a year ago,12-07-2024,-12.461163,130.838172,outliers,0.8131
44d0048c07ff15940f6a9f1dc2e82bab,ChIJCR9tEgCRwCwRto6Soy4BFR8,Flick’s,Darwin_Palmerston,2,negative,the venue is stunning a really beautiful fit out but the service was poor nobody to direct you to a table give you a menu tell you how to order just seat yourself and work it out the food took 36 minutes to come out at 5 30pm and it was literally microwaved dumplings from woolies with a splash of sauce on top the menu is also completely different to what is noted on the menu section here super disappointing do better,626133aa76d9,"The venue is stunning, a really beautiful fit out. But the service was poor, nobody to direct you to a table/give you a menu/tell you how to order, just seat yourself and work it out. The food took 36 minutes to come out (at 5:30pm) and it was literally microwaved dumplings from Woolies with a splash of sauce on top. The menu is also completely different to what is noted on the menu section here. Super disappointing. Do better.",3 months ago,21-06-2025,-12.461163,130.838172,outliers,0.7773
40e5da9a5a846c5d4b306822be03eb9c,ChIJCR9tEgCRwCwRto6Soy4BFR8,Flick’s,Darwin_Palmerston,5,positive,only here for drinks and really enjoyed the atmosphere and the open air setting it s really cool as they show flicks on the wall of lots of old movies plenty of john wayne snips and plenty other great short shows of the past many beer choices they have a happy hour and we didn t run into any rude staff everyone was kind and accommodating,b007f0ac26be,"Only here for drinks and really enjoyed the atmosphere and the open air setting. It’s really cool as they show “flicks” on the wall of lots of old movies! Plenty of John Wayne snips and plenty other great short shows of the past! Many beer choices, they have a happy hour and we didn’t run into any rude staff. Everyone was kind and accommodating!",4 weeks ago,06-09-2025,-12.461163,130.838172,great bar and cocktails,0.937
5b99c06fd59f3ee810845274ceeebd44,ChIJCR9tEgCRwCwRto6Soy4BFR8,Flick’s,Darwin_Palmerston,1,negative,this establishment has by far the worst service in all of darwin especially the red haired female manager who was extremely rude and disrespectful after the food service area had closed the food section was already cleared out by 8 45 pm we were not allowed to consume anything even though we were clearly hungry they offered no food options and even refused to let us eat our own snacks despite the fact that we had already ordered drinks they attempted to force us to leave we tried to reason with the manager asking for just thirty minutes to finish our drinks before leaving but she refused and responded with blatant hostility even going as far as involving security in an aggressive manner to have us thrown out this was hands down the rudest and most disgraceful service we have ever encountered it is no surprise that other bars in the area are full while this one remains empty with such a manager in charge it s only a matter of time before this place goes out of business,d690beed9f09,"This establishment has by far the worst service in all of Darwin, especially the red-haired female manager, who was extremely rude and disrespectful. After the food service area had closed (the food section was already cleared out by 8:45 PM), we were not allowed to consume anything—even though we were clearly hungry. They offered no food options and even refused to let us eat our own snacks.

Despite the fact that we had already ordered drinks, they attempted to force us to leave. We tried to reason with the manager, asking for just thirty minutes to finish our drinks before leaving, but she refused, and responded with blatant hostility, even going as far as involving security in an aggressive manner to have us thrown out.

This was hands down the rudest and most disgraceful service we have ever encountered. It is no surprise that other bars in the area are full while this one remains empty. With such a manager in charge, it’s only a matter of time before this place goes out of business.",2 months ago,16-07-2025,-12.461163,130.838172,she order my me,-0.9535
6d1e9898362a7bcaef5c9145b9fe4829,ChIJCR9tEgCRwCwRto6Soy4BFR8,Flick’s,Darwin_Palmerston,2,negative,drinks are bearable but definitely have better suggesting if only coming for drinks head to sweetheart red curry duck bao bun absolutely nothing good about it calamari szechuan flavor and spice is there especially the numbing factor but somehow it taste like dish soap after 2 bites sirloin and mash veg sirloin terribly cooked no flavor asked for medium rare received it rare vegetables are frozen and just heated up mash was alright from what my partner stated duck breast lack of flavor but probably most edible of all overall food is terrible we understand it s a bar club but if youre going to offer dinner service and dinner at least put in the effort this was just for experience so happy to say it didn t go well as expected,02889289079c,"Drinks are bearable but definitely have better suggesting if only coming for drinks head to Sweetheart.
- Red Curry Duck Bao Bun: Absolutely…nothing good about it
- Calamari: Szechuan flavor and spice is there especially the numbing factor but somehow it taste like dish soap after 2 bites
- Sirloin and Mash&Veg: Sirloin terribly cooked no flavor asked for medium rare received it rare. Vegetables are frozen and just heated up. Mash was alright from what my partner stated.
- Duck Breast: Lack of flavor but probably most edible of all.
Overall food is terrible we understand it’s a bar/club but if youre going to offer dinner service and dinner at least put in the effort. This was just for experience so…happy to say it didn’t go well as expected.",2 months ago,20-07-2025,-12.461163,130.838172,chinese fried food rice,0.8388
b6a4dc1bfe4aa30a294318980954f542,ChIJCR9tEgCRwCwRto6Soy4BFR8,Flick’s,Darwin_Palmerston,1,negative,the manager at this venue particularly the red haired woman on duty was unbelievably rude and unprofessional her attitude was completely unacceptable for someone in a position of leadership such behavior is intolerable and we strongly demand that she be removed from her managerial role no customer should be treated with such disrespect if this is the standard of service your business allows it s no wonder the place is empty while others are full change your manager or expect to lose more customers,29aa17793a77,"The manager at this venue, particularly the red-haired woman on duty, was unbelievably rude and unprofessional. Her attitude was completely unacceptable for someone in a position of leadership.

Such behavior is intolerable, and we strongly demand that she be removed from her managerial role. No customer should be treated with such disrespect. If this is the standard of service your business allows, it’s no wonder the place is empty while others are full.

Change your manager, or expect to lose more customers.",2 months ago,16-07-2025,-12.461163,130.838172,she order my me,-0.9598
f55e84366ebf7f85bd7986cc7b6b59b6,ChIJQcbhdqh1wCwR8GoyHdQXTfo,Skippers at Dundee,Darwin_Palmerston,5,positive,stunning spot right on the water and only minutes from the boat ramp the expansive deck and pool are an excellent hangout and the enormous kitchen was ideal for self catering the skippers team were great communicators working hard to ensure our stay went smoothly the fishing was red hot too will definitely visit again,351a361fc641,"Stunning spot right on the water, and only minutes from the boat ramp. The expansive deck and pool are an excellent hangout, and the enormous kitchen was ideal for self-catering. The Skippers team were great communicators, working hard to ensure our stay went smoothly. The fishing was red hot too - will definitely visit again.",2 months ago,14-07-2025,-12.7201529,130.3513499,fish fishing spot caught,0.9565
1adf1a6c953edf5198c3cd0568aed9d2,ChIJQcbhdqh1wCwR8GoyHdQXTfo,Skippers at Dundee,Darwin_Palmerston,5,positive,a big thank you to cath ben we had an amazing weekend at skippers a few weeks ago the house had everything we needed and we could do as little or as much as we liked while the boys went out fishing the other half of our group chilled out in dundee took a walk down the markets checked out the pub read a book on the balcony and i was lucky enough to have an afternoon siesta in the hammock finding the netflix for an afternoon movie was a very special treat we couldn t have asked for a better weekend xx,c3baba6fe3a3,"A big thank you to Cath & Ben. We had an amazing weekend at Skippers a few weeks ago. The house had everything we needed and we could do as little or as much as we liked. While the boys went out fishing the other half of our group chilled out in Dundee, took a walk down the markets, checked out the pub, read a book on the balcony and I was lucky enough to have an afternoon siesta in the hammock. Finding the Netflix for an afternoon movie was a very special treat. We couldn’t have asked for a better weekend xx",3 weeks ago,13-09-2025,-12.7201529,130.3513499,outliers,0.9627
b13e97492e267f7f58e7e1a946eab5ce,ChIJQcbhdqh1wCwR8GoyHdQXTfo,Skippers at Dundee,Darwin_Palmerston,5,positive,as soon as we rolled into skippers i knew we were in for an epic weekend what amazing facilities there s a pool out front and a deck with epic beachside views a barbie and the beds are so comfy we had the whole place to ourselves it d be a real good spot for a birthday weekend getting all your mates together there s a full kitchen lounge room and fridges and the pub is next door i m a silly goose and left some of me things there back accident and they drove them to coolie to drop them off to us so kind great hosts killer place whatya doing get there we re already plotting our next stay,f24ac6c174ef,"As soon as we rolled into Skippers, I knew we were in for an epic weekend. What amazing facilities! There’s a pool out front and a deck with epic beachside views, a barbie, and the beds are so comfy.

We had the whole place to ourselves. It’d be a real good spot for a birthday weekend getting all your mates together.

There’s a full kitchen lounge room and fridges and the pub is next door.

I’m a silly goose and left some of me things there back accident, and they drove them to Coolie to drop them off to us. So kind!

Great hosts killer place whatya doing? Get there! We’re already plotting our next stay 😎😎😎",a month ago,26-08-2025,-12.7201529,130.3513499,outliers,0.7932
ab070ddd5322a13da484317292359cb3,ChIJQcbhdqh1wCwR8GoyHdQXTfo,Skippers at Dundee,Darwin_Palmerston,5,positive,such a peaceful and convenient location right on the waters edge and a short stroll to the tavern and saturday morning markets the shared space skippers is incredibly comfortable and a very easy place to totally relax especially in the hammock tge facilities are all very well thought out it was lovely to meet u ben cath,0b087fcf6e39,"Such a peaceful and convenient location, right on the waters edge and a short stroll to the tavern and Saturday morning markets. The shared space @ Skippers is incredibly comfortable and a very easy place to totally relax ..... especially in the hammock. Tge facilities are all very well thought out. It was lovely to meet u Ben & Cath",3 months ago,30-06-2025,-12.7201529,130.3513499,outliers,0.9673
736fb011b2cb5964644b9ec320c5d67f,ChIJQcbhdqh1wCwR8GoyHdQXTfo,Skippers at Dundee,Darwin_Palmerston,5,positive,the best location and accomodation you will get at dundee a large group book out 6 bedrooms for two nights it was worth every penny can t wait to come back again,e5c6e1bed083,"The best location and accomodation you will get at Dundee! A large group, book out 6 bedrooms for two nights it was worth every penny. Can’t wait to come back again!",3 months ago,10-06-2025,-12.7201529,130.3513499,outliers,0.7269
a4876e66869c5be9eec215b6b6ee4f7b,ChIJaXU68UaMwCwRfxp_li7nDP4,WB,Darwin_Palmerston,5,positive,stayed there for my birthday the house is amazing the open plan living area makes you feel like you re outside but with all the comfort nice size of the pool all the furniture is nicely presented it s a really nice getaway and very spacious too loved it,4301f6d467a7,"Stayed there for my birthday, the house is amazing, the open plan living area makes you feel like you're outside but with all the comfort. Nice size of the pool, all the furniture is nicely presented. It's a really nice getaway and very spacious too. Loved it!",7 years ago,05-06-2018,-12.4330172,130.7434281,room was the rooms,0.9761
020b1f52c0e5a12d7b59a6e45cdee1ce,ChIJaXU68UaMwCwRfxp_li7nDP4,WB,Darwin_Palmerston,4,positive,very interesting town to visit unfortunately not much to see but sit back relax and enjoy has all the essential you need and a well supplied store is near by it s the place to visit and get away from the busy outside world if you don t feel like cooking some nights a club is nearby and although not a large selection of food they have a pick up drop off if you over indulge,f01451f4d19d,Very interesting town to visit unfortunately not much to see but sit back relax and enjoy. Has all the essential you need and a well supplied store is near by. It's the place to visit and get away from the busy outside world. If you don't feel like cooking some nights a club is nearby and although not a large selection of food they have a pick up drop off if you over indulge,7 years ago,13-08-2018,-12.4330172,130.7434281,outliers,0.9135
024a51c066f2c36a47d14a63cbfd38d7,ChIJaXU68UaMwCwRfxp_li7nDP4,WB,Darwin_Palmerston,5,positive,great place great friendly territory folks house and location are amazing our new go too place highly recommend for territorians or tourists support your locals,4bd895e02a8e,"Great place, great friendly Territory folks. House and location are amazing our new “ go too” place. Highly recommend for Territorians or Tourists. Support your locals.",5 years ago,10-02-2020,-12.4330172,130.7434281,place nice beautiful great,0.967
